"X_id","BEVOEGD_GEZAG_CODE","BEVOEGD_GEZAG_NAAM","INSTELLINGSCODE","INSTELLINGSNAAM","VESTIGINGSCODE","VESTIGINGSNAAM","GEMEENTENAAM","PLAATSNAAM","ERKENDEOPLEIDINGSCODE","INSTROOM_EINDDATUM","OPLEIDINGSEENHEIDCODE","EIGEN_OPLEIDINGSEENHEIDSLEUTEL","OPLEIDINGSEENHEID_NAAM","OPLEIDINGSEENHEID_INTERNATIONALE_NAAM","OPLEIDINGSEENHEID_SOORT","STUDIELAST","STUDIELASTEENHEID","NIVEAU","GRAAD","GRAADTOEVOEGING","ISCED","NLQF","EQF","VORM","ONDERDEEL","SUBONDERDEEL","BEKOSTIGINGSNIVEAU","GRONDSLAG_STUDIELAST","BEROEPSEISEN","OPLEIDINGSERKENNINGSKADER","INTENSIEFPROGRAMMA","BEKOSTIGINGSCODE","AANVULLENDE_EISEN","BEKOSTIGINGSDUUR","VESTIGINGSLICENTIE_BEGINDATUM","VESTIGINGSLICENTIE_EINDDATUM","ACCREDITATIE_BESLUITDATUM","ACCREDITATIE_BEGINDATUM","ACCREDITATIE_VERVALDATUM","ACCREDITATIE_AFBOUWDATUM","ACCREDITATIE_INLEVERDATUM","ACCREDITATIE_VOORWAARDENDATUM","ACCREDITATIE_INTREKKINGSDATUM","ACCREDITATIE_UITSTELDATUM","ACCREDITATIE_UITSTELREDEN","SAMENWERKENDEINSTELLINGEN"
1082,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",66601,NA,"1001O7341","4700371d-5cf8-43a3-85e8-4d85eb9c48ed","Sociologie",NA,"OPLEIDING",60,"ECTS_PUNT","WO-MA","MASTER","OF_SCIENCE",NA,7,7,"VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,"2004-09-01T00:00:00",NA,"2021-05-20T00:00:00","2019-10-03T00:00:00",NA,NA,"2025-05-01T00:00:00",NA,NA,"2028-05-02T00:00:00","ART_5_16_LID_4",NA
1083,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",66604,NA,"1001O7348","3bf454be-16b2-41d0-bd2c-652ad035c169","Psychology",NA,"OPLEIDING",60,"ECTS_PUNT","WO-MA","MASTER","OF_SCIENCE",NA,7,7,"VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,"2004-09-01T00:00:00",NA,"2019-01-31T00:00:00","2019-01-31T00:00:00",NA,NA,"2024-11-01T00:00:00",NA,NA,"2026-11-02T00:00:00","ART_5_16_LID_4",NA
1084,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",66827,NA,"1001O7471","1c67a9b1-93aa-4674-a333-92df9e4a2e7f","Fiscaal Recht",NA,"OPLEIDING",60,"ECTS_PUNT","WO-MA","MASTER","OF_LAWS",NA,7,7,"DEELTIJD","RECHT",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,"2003-09-01T00:00:00",NA,"2024-12-19T00:00:00",NA,NA,NA,"2025-11-01T00:00:00",NA,NA,NA,NA,NA
1085,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",66827,NA,"1001O7471","1c67a9b1-93aa-4674-a333-92df9e4a2e7f","Fiscaal Recht",NA,"OPLEIDING",60,"ECTS_PUNT","WO-MA","MASTER","OF_LAWS",NA,7,7,"VOLTIJD","RECHT",NA,"LAAG","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,"2003-09-01T00:00:00",NA,"2024-12-19T00:00:00",NA,NA,NA,"2025-11-01T00:00:00",NA,NA,NA,NA,NA
1086,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",69313,NA,"1001O7797","5243fa19-c256-4067-bc5d-87ea51eb27c5","Accounting, Auditing and Control",NA,"OPLEIDING",60,"ECTS_PUNT","WO-MA","MASTER","OF_SCIENCE",NA,7,7,"VOLTIJD","ECONOMIE",NA,"LAAG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",12,"2010-09-01T00:00:00",NA,"2023-06-30T00:00:00","2023-06-30T00:00:00",NA,NA,"2029-05-01T00:00:00",NA,NA,NA,NA,NA
1087,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75019,NA,"1001O8117","41323a29-1cb3-4ece-9318-7602e082686a","Executive Master of Finance and Control",NA,"OPLEIDING",62,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"DEELTIJD","ECONOMIE",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2006-09-01T00:00:00",NA,"2023-07-05T00:00:00","2023-07-05T00:00:00",NA,NA,"2029-05-01T00:00:00",NA,NA,NA,NA,NA
1088,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75042,NA,"1001O8146","40dec924-a21b-474e-8196-f033717b7b11","Health Sciences",NA,"OPLEIDING",70,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"DEELTIJD","GEZONDHEIDSZORG",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2008-04-16T00:00:00",NA,"2021-08-31T00:00:00","2021-08-31T00:00:00",NA,NA,"2027-11-01T00:00:00",NA,NA,NA,NA,NA
1089,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75042,NA,"1001O8146","40dec924-a21b-474e-8196-f033717b7b11","Health Sciences",NA,"OPLEIDING",70,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"VOLTIJD","GEZONDHEIDSZORG",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2008-04-16T00:00:00",NA,"2021-08-31T00:00:00","2021-08-31T00:00:00",NA,NA,"2027-11-01T00:00:00",NA,NA,NA,NA,NA
1090,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75043,NA,"1001O8147","ae375e73-09e1-49c6-aca8-e8394145a627","Maritime Economics and Logistics",NA,"OPLEIDING",60,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"DEELTIJD","ECONOMIE",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2008-06-11T00:00:00",NA,"2025-06-20T00:00:00",NA,NA,NA,"2031-05-01T00:00:00",NA,NA,NA,NA,NA
1091,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75043,NA,"1001O8147","ae375e73-09e1-49c6-aca8-e8394145a627","Maritime Economics and Logistics",NA,"OPLEIDING",60,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"VOLTIJD","ECONOMIE",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2008-06-11T00:00:00",NA,"2025-06-20T00:00:00",NA,NA,NA,"2031-05-01T00:00:00",NA,NA,NA,NA,NA
1092,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75045,NA,"1001O8150","6b2d8c23-14d9-476c-8f96-57ebcc85c74f","Executive MBA",NA,"OPLEIDING",65,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"DEELTIJD","ECONOMIE",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2008-09-09T00:00:00",NA,"2025-06-20T00:00:00",NA,NA,NA,"2031-05-01T00:00:00",NA,NA,NA,NA,NA
1093,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75046,NA,"1001O8151","6cbc39f2-8e4e-4a89-a81d-44eede4f1540","Global Executive MBA","Global Executive MBA","OPLEIDING",64,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"DEELTIJD","ECONOMIE",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2008-09-09T00:00:00",NA,"2025-06-20T00:00:00",NA,NA,NA,"2031-05-01T00:00:00",NA,NA,NA,NA,NA
1094,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75047,NA,"1001O8152","ad416c94-c1b7-424b-b34d-ca99b1b63563","International MBA",NA,"OPLEIDING",65,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"VOLTIJD","ECONOMIE",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2008-09-09T00:00:00",NA,"2025-06-20T00:00:00",NA,NA,NA,"2031-05-01T00:00:00",NA,NA,NA,NA,NA
1095,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75049,NA,"1001O8154","516bf3f0-3e22-4815-9ae1-b4a78de95a11","Corporate Communication",NA,"OPLEIDING",60,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"DEELTIJD","ECONOMIE",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2008-09-09T00:00:00",NA,"2025-06-20T00:00:00",NA,NA,NA,"2031-05-01T00:00:00",NA,NA,NA,NA,NA
1096,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75066,NA,"1001O8171","7193a372-1fb8-40ea-ac1b-ffd8020401ef","Master City Developer",NA,"OPLEIDING",60,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"DEELTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2009-09-01T00:00:00",NA,"2021-05-28T00:00:00","2021-05-28T00:00:00",NA,NA,"2026-11-01T00:00:00",NA,NA,NA,NA,NA
1097,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75131,NA,"1001O8252","d227f4ca-68d8-4739-8959-0da8d7811092","European Master in Law and Economics (joint degree)",NA,"OPLEIDING",60,"ECTS_PUNT","WO-PM","MASTER","OF_LAWS",NA,7,7,"VOLTIJD","RECHT",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2016-08-15T00:00:00",NA,"2024-05-16T00:00:00","2024-05-16T00:00:00",NA,NA,"2030-11-01T00:00:00",NA,NA,NA,NA,"88CO,88FY,88HI,88IA,88ZH,90BB,90HS,91SZ,91ZN,93DY,93RB"
1098,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75133,NA,"1001O8264","b127501e-c196-4660-b3fb-05a809eb9dd2","Customs and Supply Chain Compliance","Customs and Supply Chain Compliance","OPLEIDING",64,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"DEELTIJD","ECONOMIE",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2017-03-31T00:00:00",NA,"2024-10-14T00:00:00","2024-10-14T00:00:00",NA,NA,"2031-05-01T00:00:00",NA,NA,NA,NA,NA
1099,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75155,NA,"1001O8764","5bbab043-5f2d-4d5e-b585-5bdff2e04808","Urban Management and Development (M.Sc.)","Urban Management and Development","OPLEIDING",60,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2022-09-01T00:00:00",NA,"2018-10-31T00:00:00","2018-10-31T00:00:00",NA,NA,"2024-05-01T00:00:00",NA,NA,"2026-11-02T00:00:00","ART_5_16_LID_4",NA
1100,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75166,NA,"1016O1634",NA,"Sustainability Management",NA,"OPLEIDING",60,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"DEELTIJD","ECONOMIE",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",0,"2025-09-01T00:00:00",NA,"2025-03-03T00:00:00","2025-09-01T00:00:00","2031-03-03T00:00:00",NA,NA,NA,NA,"2031-09-01T00:00:00","ART_5_31_LID_3",NA
1101,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75167,NA,"1016O1779",NA,"Marketing and Data Intelligence",NA,"OPLEIDING",60,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"DEELTIJD","ECONOMIE",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",0,"2025-09-01T00:00:00",NA,"2025-03-24T00:00:00","2025-09-01T00:00:00","2031-03-24T00:00:00",NA,NA,NA,NA,NA,NA,NA
1102,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE00","Erasmus Universiteit Rotterdam; Rotterdam","Rotterdam","ROTTERDAM",75168,NA,"1016O2031",NA,"International Master of Advanced Research in Criminology: Border Crossing, Security and Social Justice (joint degree)","International Master of Advanced Research in Criminology: Border Crossing, Security and Social Justice","OPLEIDING",120,"ECTS_PUNT","WO-PM","MASTER","OF_SCIENCE",NA,7,7,"VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",0,"2025-09-01T00:00:00",NA,"2025-05-12T00:00:00","2025-09-01T00:00:00","2031-05-12T00:00:00",NA,NA,NA,NA,NA,NA,"88HI,88PW,88UB"
1103,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE01","Erasmus Universiteit Rotterdam; Den Haag","'s-Gravenhage","'S-GRAVENHAGE",75012,"2026-09-01T00:00:00","1001O8105","bcfd5048-75ce-4a4a-92c4-28f11cae95af","Development Studies (M.A.)",NA,"OPLEIDING",88,"ECTS_PUNT","WO-PM","MASTER","OF_ARTS",NA,7,7,"VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2009-07-01T00:00:00","2029-03-01T00:00:00","2018-11-30T00:00:00","2018-11-30T00:00:00",NA,NA,"2024-05-01T00:00:00",NA,NA,"2026-11-02T00:00:00","ART_5_16_LID_4",NA
1104,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE01","Erasmus Universiteit Rotterdam; Den Haag","'s-Gravenhage","'S-GRAVENHAGE",75098,NA,"1001O8208","19e99e03-7c5e-41d8-8622-a897ced818c0","Erasmus Mundus Master's Program in Public Policy (joint degree)","Erasmus Mundus Master's Program in Public Policy (joint degree)","OPLEIDING",120,"ECTS_PUNT","WO-PM","MASTER","OF_ARTS",NA,7,7,"VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",NA,"2012-07-16T00:00:00",NA,"2022-02-14T00:00:00","2022-02-14T00:00:00",NA,NA,"2027-11-01T00:00:00",NA,NA,NA,NA,"88SA,90LR,94HH"
1105,10,"Erasmus Universiteit Rotterdam","21PE","Erasmus Universiteit Rotterdam","21PE01","Erasmus Universiteit Rotterdam; Den Haag","'s-Gravenhage","'S-GRAVENHAGE",75170,NA,"1016O4947",NA,"Development Studies",NA,"OPLEIDING",60,"ECTS_PUNT","WO-PM","MASTER","OF_ARTS",314,7,7,"VOLTIJD","GEDRAG_EN_MAATSCHAPPIJ",NA,NA,"INSTELLING","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"NIET_BEKOSTIGD","GEEN_AANVULLENDE_EISEN",0,"2026-09-01T00:00:00",NA,"2025-10-09T00:00:00",NA,"2031-10-09T00:00:00",NA,"2031-05-01T00:00:00",NA,NA,NA,NA,NA
1106,11,"Technische Universiteit Delft","21PF","Technische Universiteit Delft","21PF00","Technische Universiteit Delft; Delft","Delft","DELFT",55003,NA,"1001O5784","e203e17b-c4cc-438b-abac-788b7457ec4b","Nanobiologie (joint degree)","Nanobiology (joint degree)","OPLEIDING",180,"ECTS_PUNT","WO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","TECHNIEK",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",36,"2012-05-22T00:00:00",NA,"2023-01-31T00:00:00","2023-01-31T00:00:00",NA,NA,"2028-11-01T00:00:00",NA,NA,NA,NA,"21PE"
1107,11,"Technische Universiteit Delft","21PF","Technische Universiteit Delft","21PF00","Technische Universiteit Delft; Delft","Delft","DELFT",55007,NA,"1001O5788","0426334c-8249-4a68-b7bc-4458ca8db679","Klinische Technologie (joint degree)","Clinical Technology (joint degree)","OPLEIDING",180,"ECTS_PUNT","WO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","GEZONDHEIDSZORG",NA,"TOP","WETTELIJK","BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",36,"2014-09-01T00:00:00",NA,"2019-09-12T00:00:00","2019-09-12T00:00:00",NA,NA,"2025-05-01T00:00:00",NA,NA,"2028-05-02T00:00:00","ART_5_16_LID_4","21PB,21PE"
1108,11,"Technische Universiteit Delft","21PF","Technische Universiteit Delft","21PF00","Technische Universiteit Delft; Delft","Delft","DELFT",55009,NA,"1001O5791","54cb849c-b18e-4811-9e10-44d466263a98","Molecular Science and Technology (joint degree)",NA,"OPLEIDING",180,"ECTS_PUNT","WO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","SECTOROVERSTIJGEND","ONDERWIJS_LANDBOUW_EN_NATUURLIJKE_OMGEVING_NATUUR_TECHNIEK_GEZONDHEID","HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",36,"2016-09-01T00:00:00",NA,"2019-07-15T00:00:00","2019-07-15T00:00:00",NA,NA,"2025-05-01T00:00:00",NA,NA,"2028-05-02T00:00:00","ART_5_16_LID_4","21PB"
1109,11,"Technische Universiteit Delft","21PF","Technische Universiteit Delft","21PF00","Technische Universiteit Delft; Delft","Delft","DELFT",55010,NA,"1001O5793","d3c3445f-273a-4903-b583-fc4708c909d2","Life Science and Technology (joint degree)",NA,"OPLEIDING",180,"ECTS_PUNT","WO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","SECTOROVERSTIJGEND","ONDERWIJS_LANDBOUW_EN_NATUURLIJKE_OMGEVING_NATUUR_TECHNIEK_GEZONDHEID","HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",36,"2016-09-01T00:00:00",NA,"2019-09-09T00:00:00","2019-09-09T00:00:00",NA,NA,"2025-05-01T00:00:00",NA,NA,"2028-05-02T00:00:00","ART_5_16_LID_4","21PB"
1110,11,"Technische Universiteit Delft","21PF","Technische Universiteit Delft","21PF00","Technische Universiteit Delft; Delft","Delft","DELFT",56951,NA,"1001O6136","b5943fbc-54c3-4eec-b2ee-2c5374757cb2","Bouwkunde","Architecture, Urbanism & Building Sciences","OPLEIDING",180,"ECTS_PUNT","WO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","TECHNIEK",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",36,"2002-09-01T00:00:00",NA,"2019-07-08T00:00:00","2019-07-08T00:00:00",NA,NA,"2025-05-01T00:00:00",NA,NA,"2027-05-02T00:00:00","ART_5_16_LID_4",NA
1111,11,"Technische Universiteit Delft","21PF","Technische Universiteit Delft","21PF00","Technische Universiteit Delft; Delft","Delft","DELFT",56952,NA,"1001O6138","b47f57c2-dafa-47d4-b704-864c86274a3e","Civiele Techniek","Civil Engineering","OPLEIDING",180,"ECTS_PUNT","WO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","TECHNIEK",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",36,"2002-09-01T00:00:00",NA,"2019-07-25T00:00:00","2019-07-25T00:00:00",NA,NA,"2025-05-01T00:00:00",NA,NA,"2027-05-02T00:00:00","ART_5_16_LID_4",NA
1112,11,"Technische Universiteit Delft","21PF","Technische Universiteit Delft","21PF00","Technische Universiteit Delft; Delft","Delft","DELFT",56953,NA,"1001O6140","1025eab1-73aa-4952-a3ac-c47208062bc9","Electrical Engineering",NA,"OPLEIDING",180,"ECTS_PUNT","WO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","TECHNIEK",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",36,"2002-09-01T00:00:00",NA,"2023-05-30T00:00:00","2023-05-30T00:00:00",NA,NA,"2029-05-01T00:00:00",NA,NA,NA,NA,NA
1113,11,"Technische Universiteit Delft","21PF","Technische Universiteit Delft","21PF00","Technische Universiteit Delft; Delft","Delft","DELFT",56955,NA,"1001O6144","8f2f2dd8-85d5-4a84-b360-7302bbb3f6d8","Industrieel Ontwerpen","Industrial Design","OPLEIDING",180,"ECTS_PUNT","WO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","TECHNIEK",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",36,"2002-09-01T00:00:00",NA,"2019-12-04T00:00:00","2019-12-04T00:00:00",NA,NA,"2025-11-01T00:00:00",NA,NA,"2028-11-02T00:00:00","ART_5_16_LID_4",NA
1114,11,"Technische Universiteit Delft","21PF","Technische Universiteit Delft","21PF00","Technische Universiteit Delft; Delft","Delft","DELFT",56956,NA,"1001O6146","a44a1345-14c4-4238-9249-4777aefdbf86","Luchtvaart- en Ruimtevaarttechniek","Aerospace Engineering","OPLEIDING",180,"ECTS_PUNT","WO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","TECHNIEK",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",36,"2002-09-01T00:00:00",NA,"2025-12-22T00:00:00",NA,NA,NA,"2031-11-01T00:00:00",NA,NA,NA,NA,NA
1115,11,"Technische Universiteit Delft","21PF","Technische Universiteit Delft","21PF00","Technische Universiteit Delft; Delft","Delft","DELFT",56957,NA,"1001O6147","5e83c689-84db-43fc-8fac-71ccd4fac43e","Maritieme Techniek","Marine Technology","OPLEIDING",180,"ECTS_PUNT","WO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","TECHNIEK",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",36,"2002-09-01T00:00:00",NA,"2025-06-25T00:00:00",NA,NA,NA,"2031-05-01T00:00:00",NA,NA,NA,NA,NA
1116,11,"Technische Universiteit Delft","21PF","Technische Universiteit Delft","21PF00","Technische Universiteit Delft; Delft","Delft","DELFT",56959,NA,"1001O6148","b5039b54-c18c-4740-9c2e-e1f6d52e3d01","Technische Aardwetenschappen","Applied Earth Sciences","OPLEIDING",180,"ECTS_PUNT","WO-BA","BACHELOR","OF_SCIENCE",NA,6,6,"VOLTIJD","TECHNIEK",NA,"HOOG","WETTELIJK","GEEN_BEROEPSEISEN","ALGEMEEN",NA,"BEKOSTIGD","GEEN_AANVULLENDE_EISEN",36,"2002-09-01T00:00:00",NA,"2019-05-15T00:00:00","2019-05-15T00:00:00",NA,NA,"2025-05-01T00:00:00",NA,NA,"2027-05-02T00:00:00","ART_5_16_LID_4",NA
